id,name
http://purl.bioontology.org/ontology/OMIM/617772,"DEAFNESS, AUTOSOMAL DOMINANT 34, WITH OR WITHOUT INFLAMMATION"
http://purl.bioontology.org/ontology/OMIM/615651,LEUKOENCEPHALOPATHY WITH ATAXIA
http://purl.bioontology.org/ontology/OMIM/618850,HYPERVALINEMIA AND HYPERLEUCINE-ISOLEUCINEMIA
http://purl.bioontology.org/ontology/OMIM/618924,"EPISODIC ATAXIA, TYPE 9"
http://purl.bioontology.org/ontology/OMIM/250800,METHEMOGLOBINEMIA DUE TO DEFICIENCY OF METHEMOGLOBIN REDUCTASE
http://purl.bioontology.org/ontology/OMIM/619872,IMMUNODEFICIENCY 101 (VARICELLA ZOSTER VIRUS-SPECIFIC)
http://purl.bioontology.org/ontology/OMIM/620315,LEUKOENCEPHALOPATHY WITH VANISHING WHITE MATTER 5
http://purl.bioontology.org/ontology/OMIM/620376,"AUTOINFLAMMATORY DISEASE, SYSTEMIC, WITH VASCULITIS"
http://purl.bioontology.org/ontology/OMIM/620687,MOYAMOYA DISEASE 7
http://purl.bioontology.org/ontology/OMIM/229600,"FRUCTOSE INTOLERANCE, HEREDITARY"
http://purl.bioontology.org/ontology/OMIM/201450,"ACYL-CoA DEHYDROGENASE, MEDIUM-CHAIN, DEFICIENCY OF"
http://purl.bioontology.org/ontology/OMIM/253260,BIOTINIDASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/237310,N-ACETYLGLUTAMATE SYNTHASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/243500,ISOVALERIC ACIDEMIA
http://purl.bioontology.org/ontology/OMIM/606054,PROPIONIC ACIDEMIA
http://purl.bioontology.org/ontology/OMIM/210200,3-METHYLCROTONYL-CoA CARBOXYLASE 1 DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/613163,GABA-TRANSAMINASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/255120,CARNITINE PALMITOYLTRANSFERASE I DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/600649,"CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, INFANTILE"
http://purl.bioontology.org/ontology/OMIM/608836,"CARNITINE PALMITOYLTRANSFERASE II DEFICIENCY, LETHAL NEONATAL"
http://purl.bioontology.org/ontology/OMIM/252010,"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 1"
http://purl.bioontology.org/ontology/OMIM/312170,PYRUVATE DEHYDROGENASE E1-ALPHA DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/301790,"SPINOCEREBELLAR ATAXIA, X-LINKED 3"
http://purl.bioontology.org/ontology/OMIM/277410,"METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblD TYPE"
http://purl.bioontology.org/ontology/OMIM/277380,"METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblF TYPE"
http://purl.bioontology.org/ontology/OMIM/251110,"METHYLMALONIC ACIDURIA, cblB TYPE"
http://purl.bioontology.org/ontology/OMIM/251100,"METHYLMALONIC ACIDURIA, cblA TYPE"
http://purl.bioontology.org/ontology/OMIM/251000,METHYLMALONIC ACIDURIA DUE TO METHYLMALONYL-CoA MUTASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/248600,"MAPLE SYRUP URINE DISEASE, TYPE IA"
http://purl.bioontology.org/ontology/OMIM/210210,3-METHYLCROTONYL-CoA CARBOXYLASE 2 DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/618573,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 7"
http://purl.bioontology.org/ontology/OMIM/602390,"HEMOCHROMATOSIS, TYPE 2A"
http://purl.bioontology.org/ontology/OMIM/274270,DIHYDROPYRIMIDINE DEHYDROGENASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/613002,"IMMUNODEFICIENCY 83, SUSCEPTIBILITY TO VIRAL INFECTIONS"
http://purl.bioontology.org/ontology/OMIM/605711,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1
http://purl.bioontology.org/ontology/OMIM/614857,"METHYLMALONIC ACIDURIA AND HOMOCYSTINURIA, cblJ TYPE"
http://purl.bioontology.org/ontology/OMIM/615751,"CARBONIC ANHYDRASE VA DEFICIENCY, HYPERAMMONEMIA DUE TO"
http://purl.bioontology.org/ontology/OMIM/201475,"ACYL-CoA DEHYDROGENASE, VERY LONG-CHAIN, DEFICIENCY OF"
http://purl.bioontology.org/ontology/OMIM/615838,"MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 8"
http://purl.bioontology.org/ontology/OMIM/617397,PSEUDO-TORCH SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/617829,DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 92
http://purl.bioontology.org/ontology/OMIM/617900,"ENCEPHALOPATHY, ACUTE, INFECTION-INDUCED (HERPES-SPECIFIC), SUSCEPTIBILITY TO, 8"
http://purl.bioontology.org/ontology/OMIM/618120,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 5"
http://purl.bioontology.org/ontology/OMIM/618224,"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 3"
http://purl.bioontology.org/ontology/OMIM/618225,"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 4"
http://purl.bioontology.org/ontology/OMIM/618228,"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 6"
http://purl.bioontology.org/ontology/OMIM/618232,"MITOCHONDRIAL COMPLEX I DEFICIENCY, NUCLEAR TYPE 9"
http://purl.bioontology.org/ontology/OMIM/614922,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 11
http://purl.bioontology.org/ontology/OMIM/618683,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 6"
http://purl.bioontology.org/ontology/OMIM/246900,DIHYDROLIPOAMIDE DEHYDROGENASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/301500,FABRY DISEASE
http://purl.bioontology.org/ontology/OMIM/608115,OVARIAN HYPERSTIMULATION SYNDROME
http://purl.bioontology.org/ontology/OMIM/176000,"PORPHYRIA, ACUTE INTERMITTENT"
http://purl.bioontology.org/ontology/OMIM/222700,LYSINURIC PROTEIN INTOLERANCE
http://purl.bioontology.org/ontology/OMIM/607516,"MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 6"
http://purl.bioontology.org/ontology/OMIM/607508,"MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 5"
http://purl.bioontology.org/ontology/OMIM/607501,"MIGRAINE WITHOUT AURA, SUSCEPTIBILITY TO, 4"
http://purl.bioontology.org/ontology/OMIM/607498,"MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 3"
http://purl.bioontology.org/ontology/OMIM/606552,"EPISODIC ATAXIA, TYPE 4"
http://purl.bioontology.org/ontology/OMIM/300125,"MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 2"
http://purl.bioontology.org/ontology/OMIM/610209,"MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 11"
http://purl.bioontology.org/ontology/OMIM/610208,"MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 10"
http://purl.bioontology.org/ontology/OMIM/612656,"EPISODIC ATAXIA, TYPE 6"
http://purl.bioontology.org/ontology/OMIM/615084,MITOCHONDRIAL DNA DEPLETION SYNDROME 11
http://purl.bioontology.org/ontology/OMIM/157300,"MIGRAINE WITH OR WITHOUT AURA, SUSCEPTIBILITY TO, 1"
http://purl.bioontology.org/ontology/OMIM/613656,"MIGRAINE WITH AURA, SUSCEPTIBILITY TO, 13"
http://purl.bioontology.org/ontology/OMIM/301051,"IMMUNODEFICIENCY 74, COVID19-RELATED, X-LINKED"
http://purl.bioontology.org/ontology/OMIM/619350,VISCERAL MYOPATHY 2
http://purl.bioontology.org/ontology/OMIM/200100,ABETALIPOPROTEINEMIA
http://purl.bioontology.org/ontology/OMIM/620151,WOLMAN DISEASE
http://purl.bioontology.org/ontology/OMIM/121300,"COPROPORPHYRIA, HEREDITARY"
http://purl.bioontology.org/ontology/OMIM/176200,VARIEGATE PORPHYRIA
http://purl.bioontology.org/ontology/OMIM/203700,MITOCHONDRIAL DNA DEPLETION SYNDROME 4A (ALPERS TYPE)
http://purl.bioontology.org/ontology/OMIM/230400,GALACTOSEMIA I
http://purl.bioontology.org/ontology/OMIM/257200,"NIEMANN-PICK DISEASE, TYPE A"
http://purl.bioontology.org/ontology/OMIM/203400,CORTICOSTERONE METHYLOXIDASE TYPE I DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/612740,"PORPHYRIA, ACUTE HEPATIC"
http://purl.bioontology.org/ontology/OMIM/260005,5-OXOPROLINASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/248360,MALONYL-CoA DECARBOXYLASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/618892,HARDEROPORPHYRIA
http://purl.bioontology.org/ontology/OMIM/231690,GLUTARIC ACIDURIA III
http://purl.bioontology.org/ontology/OMIM/212065,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ia"
http://purl.bioontology.org/ontology/OMIM/230350,GALACTOSEMIA III
http://purl.bioontology.org/ontology/OMIM/246700,CHYLOMICRON RETENTION DISEASE
http://purl.bioontology.org/ontology/OMIM/177735,"PSEUDOHYPOALDOSTERONISM, TYPE I, AUTOSOMAL DOMINANT"
http://purl.bioontology.org/ontology/OMIM/203750,ALPHA-METHYLACETOACETIC ACIDURIA
http://purl.bioontology.org/ontology/OMIM/601110,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Id"
http://purl.bioontology.org/ontology/OMIM/610370,"DIARRHEA 4, MALABSORPTIVE, CONGENITAL"
http://purl.bioontology.org/ontology/OMIM/300352,CEREBRAL CREATINE DEFICIENCY SYNDROME 1
http://purl.bioontology.org/ontology/OMIM/260570,IMMUNODEFICIENCY 108 WITH AUTOINFLAMMATION
http://purl.bioontology.org/ontology/OMIM/256810,MITOCHONDRIAL DNA DEPLETION SYNDROME 6 (HEPATOCEREBRAL TYPE)
http://purl.bioontology.org/ontology/OMIM/241200,"BARTTER SYNDROME, TYPE 2, ANTENATAL"
http://purl.bioontology.org/ontology/OMIM/235730,MOWAT-WILSON SYNDROME
http://purl.bioontology.org/ontology/OMIM/602579,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ib"
http://purl.bioontology.org/ontology/OMIM/601678,"BARTTER SYNDROME, TYPE 1, ANTENATAL"
http://purl.bioontology.org/ontology/OMIM/240200,"HYPOADRENOCORTICISM, FAMILIAL"
http://purl.bioontology.org/ontology/OMIM/610377,MEVALONIC ACIDURIA
http://purl.bioontology.org/ontology/OMIM/106100,"ANGIOEDEMA, HEREDITARY, 1"
http://purl.bioontology.org/ontology/OMIM/605911,3-HYDROXY-3-METHYLGLUTARYL-CoA SYNTHASE-2 DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/608104,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ih"
http://purl.bioontology.org/ontology/OMIM/613638,CHROMOSOME 19p13.13 DELETION SYNDROME
http://purl.bioontology.org/ontology/OMIM/613834,SMOOTH MUSCLE DYSFUNCTION SYNDROME
http://purl.bioontology.org/ontology/OMIM/560000,"RENAL TUBULOPATHY, DIABETES MELLITUS, AND CEREBELLAR ATAXIA"
http://purl.bioontology.org/ontology/OMIM/613070,"LIVER FAILURE, INFANTILE, TRANSIENT"
http://purl.bioontology.org/ontology/OMIM/142623,"HIRSCHSPRUNG DISEASE, SUSCEPTIBILITY TO, 1"
http://purl.bioontology.org/ontology/OMIM/616069,"INFLAMMATORY SKIN AND BOWEL DISEASE, NEONATAL, 2"
http://purl.bioontology.org/ontology/OMIM/267300,"RENAL TUBULAR ACIDOSIS, DISTAL, 2, WITH PROGRESSIVE SENSORINEURAL HEARING LOSS"
http://purl.bioontology.org/ontology/OMIM/618882,IMERSLUND-GRASBECK SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/226300,"COMPLEMENT HYPERACTIVATION, ANGIOPATHIC THROMBOSIS, AND PROTEIN-LOSING ENTEROPATHY"
http://purl.bioontology.org/ontology/OMIM/617780,COMBINED IMMUNODEFICIENCY AND MEGALOBLASTIC ANEMIA WITH OR WITHOUT HYPERHOMOCYSTEINEMIA
http://purl.bioontology.org/ontology/OMIM/603041,MITOCHONDRIAL DNA DEPLETION SYNDROME 1 (MNGIE TYPE)
http://purl.bioontology.org/ontology/OMIM/617872,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 34
http://purl.bioontology.org/ontology/OMIM/309580,"INTELLECTUAL DISABILITY-HYPOTONIC FACIES SYNDROME, X-LINKED, 1"
http://purl.bioontology.org/ontology/OMIM/251880,MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE)
http://purl.bioontology.org/ontology/OMIM/618512,O'DONNELL-LURIA-RODAN SYNDROME
http://purl.bioontology.org/ontology/OMIM/618748,INTELLECTUAL DEVELOPMENTAL DISORDER WITH HYPOTONIA AND BEHAVIORAL ABNORMALITIES
http://purl.bioontology.org/ontology/OMIM/613658,RAJAB INTERSTITIAL LUNG DISEASE WITH BRAIN CALCIFICATIONS 1
http://purl.bioontology.org/ontology/OMIM/619079,INFLAMMATORY BOWEL DISEASE (CROHN DISEASE) 30
http://purl.bioontology.org/ontology/OMIM/615237,CONGENITAL SHORT BOWEL SYNDROME
http://purl.bioontology.org/ontology/OMIM/155310,VISCERAL MYOPATHY 1
http://purl.bioontology.org/ontology/OMIM/619367,"ANGIOEDEMA, HEREDITARY, 8"
http://purl.bioontology.org/ontology/OMIM/619386,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 52
http://purl.bioontology.org/ontology/OMIM/619445,"DIARRHEA 12, WITH MICROVILLUS ATROPHY"
http://purl.bioontology.org/ontology/OMIM/619446,RETINAL DYSTROPHY AND MICROVILLUS INCLUSION DISEASE
http://purl.bioontology.org/ontology/OMIM/619483,"CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL, 3"
http://purl.bioontology.org/ontology/OMIM/619510,IMMUNODEFICIENCY 85 AND AUTOIMMUNITY
http://purl.bioontology.org/ontology/OMIM/601162,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT"
http://purl.bioontology.org/ontology/OMIM/619708,GASTROINTESTINAL DEFECTS AND IMMUNODEFICIENCY SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/619780,MITOCHONDRIAL DNA DEPLETION SYNDROME 20 (MNGIE TYPE)
http://purl.bioontology.org/ontology/OMIM/619991,"LIVER DISEASE, SEVERE CONGENITAL"
http://purl.bioontology.org/ontology/OMIM/620125,"PSEUDOHYPOALDOSTERONISM, TYPE IB2, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/620233,"RESPIRATORY INFECTIONS, RECURRENT, AND FAILURE TO THRIVE WITH OR WITHOUT DIARRHEA"
http://purl.bioontology.org/ontology/OMIM/620458,AURICULOCONDYLAR SYNDROME 2B
http://purl.bioontology.org/ontology/OMIM/620646,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 59
http://purl.bioontology.org/ontology/OMIM/103200,ADIPOSIS DOLOROSA
http://purl.bioontology.org/ontology/OMIM/133020,"ERYTHERMALGIA, PRIMARY"
http://purl.bioontology.org/ontology/OMIM/100100,PRUNE BELLY SYNDROME
http://purl.bioontology.org/ontology/OMIM/193250,VOLVULUS OF MIDGUT
http://purl.bioontology.org/ontology/OMIM/601536,ATHABASKAN BRAINSTEM DYSGENESIS SYNDROME
http://purl.bioontology.org/ontology/OMIM/239200,"HYPERPARATHYROIDISM, NEONATAL SEVERE"
http://purl.bioontology.org/ontology/OMIM/301040,"ALPHA-THALASSEMIA/IMPAIRED INTELLECTUAL DEVELOPMENT SYNDROME, X-LINKED"
http://purl.bioontology.org/ontology/OMIM/300581,FG SYNDROME 5
http://purl.bioontology.org/ontology/OMIM/300422,FG SYNDROME 4
http://purl.bioontology.org/ontology/OMIM/300406,FG SYNDROME 3
http://purl.bioontology.org/ontology/OMIM/300321,FG SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/274400,THYROID DYSHORMONOGENESIS 1
http://purl.bioontology.org/ontology/OMIM/605130,WIEDEMANN-STEINER SYNDROME
http://purl.bioontology.org/ontology/OMIM/244450,KAUFMAN OCULOCEREBROFACIAL SYNDROME
http://purl.bioontology.org/ontology/OMIM/604320,"NEURONOPATHY, DISTAL HEREDITARY MOTOR, AUTOSOMAL RECESSIVE 1"
http://purl.bioontology.org/ontology/OMIM/610131,"PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA WITH MITOCHONDRIAL DNA DELETIONS, AUTOSOMAL DOMINANT 4"
http://purl.bioontology.org/ontology/OMIM/610954,PITT-HOPKINS SYNDROME
http://purl.bioontology.org/ontology/OMIM/612198,DIASTASIS RECTI AND WEAKNESS OF THE LINEA ALBA
http://purl.bioontology.org/ontology/OMIM/273390,TETRAAMELIA WITH ECTODERMAL DYSPLASIA AND LACRIMAL DUCT ABNORMALITIES
http://purl.bioontology.org/ontology/OMIM/614450,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 6"
http://purl.bioontology.org/ontology/OMIM/614507,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ir"
http://purl.bioontology.org/ontology/OMIM/615009,SCHUURS-HOEIJMAKERS SYNDROME
http://purl.bioontology.org/ontology/OMIM/615112,UROFACIAL SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/615548,"NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VII"
http://purl.bioontology.org/ontology/OMIM/615828,VULTO-VAN SILFHOUT-DE VRIES SYNDROME
http://purl.bioontology.org/ontology/OMIM/616710,"PARKINSON DISEASE 22, AUTOSOMAL DOMINANT"
http://purl.bioontology.org/ontology/OMIM/616708,DESANTO-SHINAWI SYNDROME
http://purl.bioontology.org/ontology/OMIM/616683,"LEUKODYSTROPHY, HYPOMYELINATING, 12"
http://purl.bioontology.org/ontology/OMIM/616977,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 43"
http://purl.bioontology.org/ontology/OMIM/617339,DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 51
http://purl.bioontology.org/ontology/OMIM/617450,JANSEN-DE VRIES SYNDROME
http://purl.bioontology.org/ontology/OMIM/617616,SKRABAN-DEARDORFF SYNDROME
http://purl.bioontology.org/ontology/OMIM/617664,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 32
http://purl.bioontology.org/ontology/OMIM/617865,"NEURODEVELOPMENTAL DISORDER WITH MOVEMENT ABNORMALITIES, ABNORMAL GAIT, AND AUTISTIC FEATURES"
http://purl.bioontology.org/ontology/OMIM/618027,COFFIN-SIRIS SYNDROME 7
http://purl.bioontology.org/ontology/OMIM/618076,NEURODEVELOPMENTAL DISORDER WITH SPASTICITY AND POOR GROWTH
http://purl.bioontology.org/ontology/OMIM/618333,MENKE-HENNEKAM SYNDROME 2
http://purl.bioontology.org/ontology/OMIM/618480,NEURODEVELOPMENTAL DISORDER WITH SEIZURES AND SPEECH AND WALKING IMPAIRMENT
http://purl.bioontology.org/ontology/OMIM/301032,BASILICATA-AKHTAR SYNDROME
http://purl.bioontology.org/ontology/OMIM/301033,"HYPOTHYROIDISM, CONGENITAL, NONGOITROUS, 8"
http://purl.bioontology.org/ontology/OMIM/618606,"PONTOCEREBELLAR HYPOPLASIA, TYPE 13"
http://purl.bioontology.org/ontology/OMIM/618707,NEURODEVELOPMENTAL DISORDER WITH ABSENT LANGUAGE AND VARIABLE SEIZURES
http://purl.bioontology.org/ontology/OMIM/618718,"NEURODEVELOPMENTAL DISORDER WITH BEHAVIORAL ABNORMALITIES, ABSENT SPEECH, AND HYPOTONIA"
http://purl.bioontology.org/ontology/OMIM/618744,DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 83
http://purl.bioontology.org/ontology/OMIM/618872,NIZON-ISIDOR SYNDROME
http://purl.bioontology.org/ontology/OMIM/619080,KILQUIST SYNDROME
http://purl.bioontology.org/ontology/OMIM/619180,"MICROCEPHALY 27, PRIMARY, AUTOSOMAL DOMINANT"
http://purl.bioontology.org/ontology/OMIM/619188,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 64"
http://purl.bioontology.org/ontology/OMIM/619338,"CATARACTS, SPASTIC PARAPARESIS, AND SPEECH DELAY"
http://purl.bioontology.org/ontology/OMIM/619406,HYPOKALEMIC TUBULOPATHY AND DEAFNESS
http://purl.bioontology.org/ontology/OMIM/619493,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE 2v"
http://purl.bioontology.org/ontology/OMIM/619503,NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND DYSMORPHIC FACIES
http://purl.bioontology.org/ontology/OMIM/619695,RAUCH-STEINDL SYNDROME
http://purl.bioontology.org/ontology/OMIM/209880,"CENTRAL HYPOVENTILATION SYNDROME, CONGENITAL, 1"
http://purl.bioontology.org/ontology/OMIM/301074,"AUTOINFLAMMATORY SYNDROME, FAMILIAL, X-LINKED, BEHCET-LIKE 2"
http://purl.bioontology.org/ontology/OMIM/619876,"NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, HYPOTONIA, NYSTAGMUS, AND SEIZURES"
http://purl.bioontology.org/ontology/OMIM/619881,DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 102
http://purl.bioontology.org/ontology/OMIM/619922,NEURODEVELOPMENTAL DISORDER WITH DYSTONIA AND SEIZURES
http://purl.bioontology.org/ontology/OMIM/619931,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 76"
http://purl.bioontology.org/ontology/OMIM/619841,CHILTON-OKUR-CHUNG NEURODEVELOPMENTAL SYNDROME
http://purl.bioontology.org/ontology/OMIM/613135,"PARKINSONISM-DYSTONIA 1, INFANTILE-ONSET"
http://purl.bioontology.org/ontology/OMIM/301094,HIJAZI-REIS SYNDROME
http://purl.bioontology.org/ontology/OMIM/620012,"DEVELOPMENTAL DELAY, HYPOTONIA, AND IMPAIRED LANGUAGE"
http://purl.bioontology.org/ontology/OMIM/245100,RICHARDS-RUNDLE SYNDROME
http://purl.bioontology.org/ontology/OMIM/609055,"CEROID LIPOFUSCINOSIS, NEURONAL, 9"
http://purl.bioontology.org/ontology/OMIM/604802,HUNTINGTON DISEASE-LIKE 3
http://purl.bioontology.org/ontology/OMIM/616640,"EPILEPSY, PROGRESSIVE MYOCLONIC, 10"
http://purl.bioontology.org/ontology/OMIM/301107,"INTELLECTUAL DEVELOPMENTAL DISORDER, X-LINKED 111"
http://purl.bioontology.org/ontology/OMIM/620270,NEURODEVELOPMENTAL DISORDER WITH ABSENT SPEECH AND MOVEMENT AND BEHAVIORAL ABNORMALITIES
http://purl.bioontology.org/ontology/OMIM/208900,ATAXIA-TELANGIECTASIA
http://purl.bioontology.org/ontology/OMIM/256000,LEIGH SYNDROME
http://purl.bioontology.org/ontology/OMIM/250100,METACHROMATIC LEUKODYSTROPHY
http://purl.bioontology.org/ontology/OMIM/312080,PELIZAEUS-MERZBACHER DISEASE
http://purl.bioontology.org/ontology/OMIM/252650,MUCOLIPIDOSIS IV
http://purl.bioontology.org/ontology/OMIM/272750,"GM2-GANGLIOSIDOSIS, AB VARIANT"
http://purl.bioontology.org/ontology/OMIM/250850,METHIONINE ADENOSYLTRANSFERASE I/III DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/250950,"3-METHYLGLUTACONIC ACIDURIA, TYPE I"
http://purl.bioontology.org/ontology/OMIM/250620,3-HYDROXYISOBUTYRYL-CoA HYDROLASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/146390,CHROMOSOME 18p DELETION SYNDROME
http://purl.bioontology.org/ontology/OMIM/225750,AICARDI-GOUTIERES SYNDROME 1
http://purl.bioontology.org/ontology/OMIM/614934,"DEAFNESS, AUTOSOMAL RECESSIVE 70, WITH OR WITHOUT ADULT-ONSET NEURODEGENERATION"
http://purl.bioontology.org/ontology/OMIM/601338,"CEREBELLAR ATAXIA, AREFLEXIA, PES CAVUS, OPTIC ATROPHY, AND SENSORINEURAL HEARING LOSS"
http://purl.bioontology.org/ontology/OMIM/608804,"LEUKODYSTROPHY, HYPOMYELINATING, 2"
http://purl.bioontology.org/ontology/OMIM/607565,"SPASTIC PARAPLEGIA, ATAXIA, AND MENTAL RETARDATION"
http://purl.bioontology.org/ontology/OMIM/607488,"DYSTONIA 15, MYOCLONIC"
http://purl.bioontology.org/ontology/OMIM/607317,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 4"
http://purl.bioontology.org/ontology/OMIM/606693,KUFOR-RAKEB SYNDROME
http://purl.bioontology.org/ontology/OMIM/260300,"PARKINSON DISEASE 15, AUTOSOMAL RECESSIVE EARLY-ONSET"
http://purl.bioontology.org/ontology/OMIM/610246,SPINOCEREBELLAR ATAXIA 28
http://purl.bioontology.org/ontology/OMIM/251950,MITOCHONDRIAL MYOPATHY WITH LACTIC ACIDOSIS
http://purl.bioontology.org/ontology/OMIM/245349,PYRUVATE DEHYDROGENASE E3-BINDING PROTEIN DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/224550,DYSTONIA WITH RINGBINDEN
http://purl.bioontology.org/ontology/OMIM/616034,"2,4-DIENOYL-CoA REDUCTASE DEFICIENCY"
http://purl.bioontology.org/ontology/OMIM/615512,TRIOSEPHOSPHATE ISOMERASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/600116,"PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE"
http://purl.bioontology.org/ontology/OMIM/611092,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL RECESSIVE 6"
http://purl.bioontology.org/ontology/OMIM/610978,CHOREOATHETOSIS AND CONGENITAL HYPOTHYROIDISM WITH OR WITHOUT PULMONARY DYSFUNCTION
http://purl.bioontology.org/ontology/OMIM/612438,"LEUKODYSTROPHY, HYPOMYELINATING, 6"
http://purl.bioontology.org/ontology/OMIM/612389,"PONTOCEREBELLAR HYPOPLASIA, TYPE 2B"
http://purl.bioontology.org/ontology/OMIM/613280,HYPERMANGANESEMIA WITH DYSTONIA 1
http://purl.bioontology.org/ontology/OMIM/612953,"PARKINSON DISEASE 14, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/612951,"LEUKOENCEPHALOPATHY, CYSTIC, WITHOUT MEGALENCEPHALY"
http://purl.bioontology.org/ontology/OMIM/203740,OXOGLUTARATE DEHYDROGENASE DEFICIENCY
http://purl.bioontology.org/ontology/OMIM/613720,DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 7
http://purl.bioontology.org/ontology/OMIM/613721,DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 11
http://purl.bioontology.org/ontology/OMIM/613970,"INTELLECTUAL DEVELOPMENTAL DISORDER, AUTOSOMAL DOMINANT 6, WITH OR WITHOUT SEIZURES"
http://purl.bioontology.org/ontology/OMIM/614053,"MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 3"
http://purl.bioontology.org/ontology/OMIM/614066,"SPASTIC PARAPLEGIA 47, AUTOSOMAL RECESSIVE"
http://purl.bioontology.org/ontology/OMIM/614105,METHYLMALONATE SEMIALDEHYDE DEHYDROGENASE DEFICIENCY
